x,y,angle
-0.3908858299255371,9.647531509399414,0.012234744831479195
1.8755054473876953,8.864124298095703,3.115755111070904
-0.4540436267852783,7.7317352294921875,-0.07164232708844132
1.7096312046051025,4.314591407775879,3.114697808226272
-0.676069974899292,2.570354461669922,-0.03319589019336145
1.598482370376587,1.7590394020080566,3.115756803800985
